ORDERID,PRODUCTID,CUSTOMERID,EMPLOYEEID,ORDERPERIODID,REQUIREDPERIODID,SHIPPEDPERIODID,SHIPPERID,UNITPRICE,QUANTITY,DISCOUNT,UNITSALES,NETSALES,UNITCOST,COST
6326,35,39,9,2624,2637,2624,4,2000,154,18,308000,252560,1500,231000
6327,35,14,14,2632,2645,2632,10,2000,145,18,290000,237800,1500,217500
6332,35,75,15,2617,2630,2617,8,2000,202,18,404000,331280,1500,303000
6338,40,36,6,2631,2644,2631,2,80,1031,18,82480,67634,60,61860
6339,40,41,11,2619,2632,2619,7,80,1635,18,130800,107256,60,98100
6341,35,58,28,2636,2649,2636,7,2000,355,18,710000,582200,1500,532500
6342,35,73,13,2626,2639,2626,8,2000,134,18,268000,219760,1500,201000
6353,35,86,26,2628,2641,2628,5,2000,396,18,792000,649440,1500,594000
6358,40,100,10,2638,2651,2638,10,80,2516,18,201280,165050,60,150960
6365,40,31,1,2637,2650,2637,8,80,3901,18,312080,255906,60,234060
6367,40,40,10,2629,2642,2629,1,80,1798,18,143840,117949,60,107880
6368,40,75,15,2638,2651,2638,7,80,1434,18,114720,94070,60,86040
6375,35,74,14,2639,2652,2639,7,2000,204,18,408000,334560,1500,306000
6378,35,108,18,2641,2654,2641,5,2000,294,18,588000,482160,1500,441000
6384,35,78,18,2629,2642,2629,7,2000,177,18,354000,290280,1500,265500
6387,40,26,26,2630,2643,2630,1,80,2416,18,193280,158490,60,144960
6396,22,91,1,2635,2648,2635,9,1900,179,18,340100,278882,1425,255075
6407,40,104,14,2650,2663,2650,9,80,1358,18,108640,89085,60,81480
6411,35,105,15,2633,2646,2633,7,2000,296,18,592000,485440,1500,444000
6413,35,57,27,2633,2646,2633,2,2000,706,18,1412000,1157840,1500,1059000
6414,35,110,20,2635,2648,2635,5,2000,170,18,340000,278800,1500,255000
6430,35,14,14,2654,2667,2656,1,2000,154,18,308000,252560,1500,231000
6437,22,112,22,2653,2666,2656,9,1900,86,18,163400,133988,1425,122550
6450,35,92,2,2657,2670,2657,8,2000,548,18,1096000,898720,1500,822000
6453,40,40,10,2647,2660,2655,8,80,1924,18,153920,126214,60,115440
6468,40,71,11,2663,2676,2663,2,80,1232,18,98560,80819,60,73920
6469,35,76,16,2654,2667,2654,4,2000,139,18,278000,227960,1500,208500
6478,40,62,2,2648,2661,2648,2,80,1815,18,145200,119064,60,108900
6480,40,83,23,2655,2668,2655,10,80,907,18,72560,59499,60,54420
6502,40,19,19,2660,2673,2660,2,80,1623,18,129840,106469,60,97380
6520,40,24,24,2671,2684,2671,9,80,1533,18,122640,100565,60,91980
6524,35,79,19,2668,2681,2668,9,2000,211,18,422000,346040,1500,316500
6525,35,97,7,2677,2690,2677,7,2000,182,18,364000,298480,1500,273000
6530,35,5,5,2678,2691,2681,2,2000,718,18,1436000,1177520,1500,1077000
6532,35,12,12,2681,2694,2681,3,2000,359,18,718000,588760,1500,538500
6541,35,50,20,2680,2693,2680,11,2000,368,18,736000,603520,1500,552000
6544,35,77,17,2681,2694,2681,8,2000,255,18,510000,418200,1500,382500
6546,35,6,6,2677,2690,2679,3,2000,138,18,276000,226320,1500,207000
6548,35,68,8,2678,2691,2678,6,2000,195,18,390000,319800,1500,292500
6549,35,96,6,2682,2695,2682,9,2000,261,18,522000,428040,1500,391500
6550,35,109,19,2674,2687,2674,8,2000,170,18,340000,278800,1500,255000
6557,40,110,20,2669,2682,2669,6,80,1137,18,90960,74587,60,68220
6560,40,71,11,2682,2695,2682,1,80,1303,18,104240,85477,60,78180
6561,40,114,24,2684,2697,2684,11,80,2556,18,204480,167674,60,153360
6578,22,79,19,2678,2691,2679,3,1900,64,18,121600,99712,1425,91200
6593,35,31,1,2692,2705,2692,6,2000,678,18,1356000,1111920,1500,1017000
6603,35,105,15,2695,2708,2695,3,2000,262,18,524000,429680,1500,393000
6605,40,14,14,2685,2698,2685,11,80,1017,18,81360,66715,60,61020
6606,35,38,8,2687,2700,2687,2,2000,148,18,296000,242720,1500,222000
6640,35,72,12,2693,2706,2693,10,2000,280,18,560000,459200,1500,420000
7491,60,86,26,2878,2891,2878,8,115,2913,18,334995,274696,86,251246
6644,35,12,12,2696,2709,2696,1,2000,380,18,760000,623200,1500,570000
6648,35,91,1,2704,2717,2704,1,2000,478,18,956000,783920,1500,717000
6656,40,86,26,2698,2711,2698,5,80,2600,18,208000,170560,60,156000
6659,35,36,6,2697,2710,2697,11,2000,166,18,332000,272240,1500,249000
7505,63,81,21,2878,2891,2878,10,150,1170,18,175500,143910,112,131625
6662,35,1,1,2710,2723,2717,11,2000,395,18,790000,647800,1500,592500
6669,35,95,5,2703,2716,2711,10,2000,638,18,1276000,1046320,1500,957000
7517,63,14,14,2872,2885,2873,4,150,1647,18,247050,202581,112,185287
6671,35,49,19,2706,2719,2706,9,2000,192,18,384000,314880,1500,288000
7521,60,12,12,2885,2898,2885,6,115,2326,18,267490,219342,86,200617
6673,40,102,12,2698,2711,2698,10,80,1109,18,88720,72750,60,66540
6677,35,18,18,2700,2713,2700,5,2000,299,18,598000,490360,1500,448500
7530,43,83,23,2881,2894,2889,11,75,1228,18,92100,75522,56,69075
6683,35,55,25,2714,2727,2714,9,2000,317,18,634000,519880,1500,475500
6688,40,34,4,2706,2719,2706,5,80,1905,18,152400,124968,60,114300
7534,63,80,20,2890,2903,2890,8,150,1502,18,225300,184746,112,168975
6703,35,13,13,2718,2731,2718,9,2000,380,18,760000,623200,1500,570000
7545,63,24,24,2881,2894,2881,4,150,2398,18,359700,294954,112,269775
6715,35,86,26,2720,2733,2720,3,2000,402,18,804000,659280,1500,603000
6717,35,102,12,2715,2728,2715,11,2000,156,18,312000,255840,1500,234000
7547,60,109,19,2877,2890,2877,5,115,1661,18,191015,156632,86,143261
6718,35,19,19,2724,2737,2724,11,2000,280,18,560000,459200,1500,420000
7549,43,22,22,2893,2906,2893,8,75,2890,18,216750,177735,56,162562
6724,35,18,18,2720,2733,2720,5,2000,311,18,622000,510040,1500,466500
6739,35,88,28,2717,2730,2717,5,2000,303,18,606000,496920,1500,454500
7560,63,67,7,2888,2901,2888,2,150,1734,18,260100,213282,112,195075
6749,35,68,8,2722,2735,2722,9,2000,200,18,400000,328000,1500,300000
6754,35,80,20,2716,2729,2716,6,2000,177,18,354000,290280,1500,265500
7569,63,57,27,2893,2906,2893,2,150,6698,18,1004700,823854,112,753525
6761,35,50,20,2720,2733,2720,6,2000,390,18,780000,639600,1500,585000
7576,60,42,12,2891,2904,2895,2,115,1661,18,191015,156632,86,143261
6769,35,91,1,2726,2739,2726,11,2000,477,18,954000,782280,1500,715500
6771,40,37,7,2723,2736,2723,11,80,1192,18,95360,78195,60,71520
7586,63,106,16,2902,2915,2902,2,150,2297,18,344550,282531,112,258412
6783,35,55,25,2730,2743,2730,11,2000,334,18,668000,547760,1500,501000
6799,35,119,29,2732,2745,2732,8,2000,512,18,1024000,839680,1500,768000
7592,63,15,15,2891,2904,2893,11,150,2557,18,383550,314511,112,287662
6806,22,110,20,2732,2745,2736,8,1900,53,18,100700,82574,1425,75525
7595,63,90,30,2886,2899,2886,3,150,3784,18,567600,465432,112,425700
6812,40,3,3,2733,2746,2733,7,80,3021,18,241680,198178,60,181260
6828,35,87,27,2732,2745,2736,9,2000,337,18,674000,552680,1500,505500
7601,43,7,7,2889,2902,2889,1,75,1343,18,100725,82595,56,75543
6830,35,23,23,2730,2743,2730,1,2000,149,18,298000,244360,1500,223500
7614,43,41,11,2909,2922,2909,5,75,2037,18,152775,125276,56,114581
6832,35,71,11,2748,2761,2748,8,2000,171,18,342000,280440,1500,256500
6834,35,19,19,2740,2753,2740,5,2000,298,18,596000,488720,1500,447000
7617,63,117,27,2901,2914,2901,7,150,3114,18,467100,383022,112,350325
6835,35,38,8,2745,2758,2745,11,2000,171,18,342000,280440,1500,256500
7622,63,108,18,2894,2907,2895,11,150,2167,18,325050,266541,112,243787
6848,35,10,10,2739,2752,2739,7,2000,226,18,452000,370640,1500,339000
6880,22,105,15,2746,2759,2746,4,1900,90,18,171000,140220,1425,128250
7624,63,20,20,2902,2915,2902,10,150,1040,18,156000,127920,112,117000
6896,35,87,27,2756,2769,2756,9,2000,368,18,736000,603520,1500,552000
6898,22,110,20,2746,2759,2746,8,1900,56,18,106400,87248,1425,79800
7629,43,79,19,2893,2906,2893,4,75,1948,18,146100,119802,56,109575
6902,35,98,8,2759,2772,2759,7,2000,278,18,556000,455920,1500,417000
7638,60,102,12,2895,2908,2895,5,115,1406,18,161690,132586,86,121267
6904,35,70,10,2756,2769,2756,5,2000,171,18,342000,280440,1500,256500
6918,40,36,6,2747,2760,2747,6,80,1291,18,103280,84690,60,77460
7668,63,101,11,2899,2912,2899,2,150,2930,18,439500,360390,112,329625
6922,35,6,6,2766,2779,2774,3,2000,161,18,322000,264040,1500,241500
6927,40,49,19,2752,2765,2752,8,80,1492,18,119360,97875,60,89520
7675,63,37,7,2908,2921,2908,1,150,1933,18,289950,237759,112,217462
6931,35,73,13,2750,2763,2758,2,2000,147,18,294000,241080,1500,220500
7680,43,109,19,2920,2933,1,,75,1816,18,136200,111684,56,102150
6939,35,66,6,2754,2767,2762,5,2000,147,18,294000,241080,1500,220500
6939,40,66,6,2754,2767,2762,5,80,981,18,78480,64354,60,58860
7718,63,39,9,2911,2924,2911,11,150,1714,18,257100,210822,112,192825
6945,40,112,22,2763,2776,2763,11,80,1896,18,151680,124378,60,113760
7719,43,42,12,2909,2922,2909,2,75,1816,18,136200,111684,56,102150
6950,40,72,12,2761,2774,2761,6,80,2125,18,170000,139400,60,127500
6959,35,41,11,2769,2782,2769,9,2000,226,18,452000,370640,1500,339000
7719,63,42,12,2909,2922,2909,2,150,1816,18,272400,223368,112,204300
6983,22,75,15,2778,2791,2778,2,1900,82,18,155800,127756,1425,116850
6997,35,79,19,2775,2788,2775,1,2000,204,18,408000,334560,1500,306000
7723,63,52,22,2921,2934,1,,150,2886,18,432900,354978,112,324675
7004,35,104,14,2777,2790,2778,10,2000,248,18,496000,406720,1500,372000
7737,63,98,8,2917,2930,2917,9,150,2226,18,333900,273798,112,250425
7015,35,111,21,2784,2797,2784,10,2000,232,18,464000,380480,1500,348000
7018,40,7,7,2776,2789,2776,10,80,973,18,77840,63829,60,58380
7739,63,13,13,2920,2933,1,,150,2930,18,439500,360390,112,329625
7019,35,17,17,2770,2783,2770,3,2000,156,18,312000,255840,1500,234000
7760,43,38,8,2917,2930,2917,9,75,1787,18,134025,109901,56,100518
7019,40,17,17,2770,2783,2770,3,80,1041,18,83280,68290,60,62460
7022,40,83,23,2780,2793,2780,9,80,973,18,77840,63829,60,58380
514,17,80,20,1560,1573,1560,10,250,46,18,11500,9430,187,8625
7024,40,102,12,2773,2786,2773,2,80,1439,18,115120,94398,60,86340
530,43,58,28,1564,1577,1564,4,75,761,18,57075,46802,56,42806
7025,40,113,23,2783,2796,2783,8,80,973,18,77840,63829,60,58380
7033,35,90,30,2780,2793,2780,2,2000,527,18,1054000,864280,1500,790500
548,17,71,11,1559,1572,1559,1,250,65,18,16250,13325,187,12187
7034,35,100,10,2775,2788,2777,11,2000,401,18,802000,657640,1500,601500
555,17,15,15,1559,1572,1559,5,250,44,18,11000,9020,187,8250
573,17,49,19,1574,1587,1574,7,250,55,18,13750,11275,187,10312
7035,35,117,27,2787,2800,2795,2,2000,399,18,798000,654360,1500,598500
574,43,77,17,1560,1573,1560,1,75,510,18,38250,31365,56,28687
7039,40,10,10,2783,2796,2787,10,80,1617,18,129360,106075,60,97020
7042,35,41,11,2789,2802,2789,2,2000,220,18,440000,360800,1500,330000
575,43,95,5,1575,1588,1575,7,75,1859,18,139425,114329,56,104568
7050,35,9,9,2780,2793,2787,3,2000,183,18,366000,300120,1500,274500
576,17,100,10,1570,1583,1570,3,250,53,18,13250,10865,187,9937
7050,40,9,9,2780,2793,2787,3,80,1220,18,97600,80032,60,73200
7065,35,70,10,2788,2801,2788,10,2000,189,18,378000,309960,1500,283500
587,43,104,14,1563,1576,1563,8,75,608,18,45600,37392,56,34200
7070,35,68,8,2783,2796,2783,11,2000,245,18,490000,401800,1500,367500
589,17,114,24,1572,1585,1572,1,250,51,18,12750,10455,187,9562
7071,35,79,19,2794,2807,2799,7,2000,218,18,436000,357520,1500,327000
7116,40,111,21,2795,2808,2795,4,80,1645,18,131600,107912,60,98700
592,43,86,26,1579,1592,1579,5,75,894,18,67050,54981,56,50287
7127,40,49,19,2803,2816,2804,6,80,1562,18,124960,102467,60,93720
598,43,85,25,1572,1585,1572,9,75,685,18,51375,42128,56,38531
7130,22,24,24,2799,2812,2803,3,1900,92,18,174800,143336,1425,131100
610,17,1,1,1567,1580,1569,4,250,78,18,19500,15990,187,14625
7171,35,111,21,2802,2815,2802,2,2000,261,18,522000,428040,1500,391500
7173,35,10,10,2811,2824,2811,9,2000,265,18,530000,434600,1500,397500
611,17,44,14,1581,1594,1584,4,250,52,18,13000,10660,187,9750
7186,35,87,27,2817,2830,2817,5,2000,368,18,736000,603520,1500,552000
612,17,77,17,1579,1592,1579,7,250,31,18,7750,6355,187,5812
7191,35,19,19,2814,2827,2814,9,2000,351,18,702000,575640,1500,526500
7192,35,37,7,2805,2818,2805,8,2000,217,18,434000,355880,1500,325500
630,43,45,15,1571,1584,1571,4,75,510,18,38250,31365,56,28687
7201,35,67,7,2814,2827,2814,3,2000,206,18,412000,337840,1500,309000
633,17,54,24,1583,1596,1583,6,250,31,18,7750,6355,187,5812
7210,35,38,8,2812,2825,2812,8,2000,219,18,438000,359160,1500,328500
7216,35,119,29,2818,2831,2818,2,2000,674,18,1348000,1105360,1500,1011000
634,43,55,25,1580,1593,1584,7,75,859,18,64425,52829,56,48318
7227,40,14,14,2813,2826,2813,2,80,1488,18,119040,97613,60,89280
647,17,16,16,1584,1597,1585,1,250,34,18,8500,6970,187,6375
7237,35,56,26,2819,2832,2819,3,2000,538,18,1076000,882320,1500,807000
7263,40,54,24,2834,2847,2834,8,80,1196,18,95680,78458,60,71760
7286,40,80,20,2840,2853,2840,6,80,1530,18,122400,100368,60,91800
7288,40,7,7,2842,2855,2842,9,80,1140,18,91200,74784,60,68400
7331,35,12,12,2835,2848,2835,2,2000,426,18,852000,698640,1500,639000
7342,35,60,30,2846,2859,2846,4,2000,370,18,740000,606800,1500,555000
7380,35,45,15,2851,2864,2851,7,2000,215,18,430000,352600,1500,322500
7381,35,49,19,2852,2865,2852,8,2000,283,18,566000,464120,1500,424500
7388,35,52,22,2856,2869,2856,8,2000,381,18,762000,624840,1500,571500
7395,35,67,7,2846,2859,2846,1,2000,227,18,454000,372280,1500,340500
7404,40,68,8,2848,2861,2848,4,80,1971,18,157680,129298,60,118260
7414,40,27,27,2866,2879,2868,7,80,5772,18,461760,378643,60,346320
7432,35,90,30,2859,2872,2863,2,2000,618,18,1236000,1013520,1500,927000
656,17,51,21,1592,1605,1592,9,250,33,18,8250,6765,187,6187
7433,35,38,8,2866,2879,2867,9,2000,251,18,502000,411640,1500,376500
7447,35,68,8,2868,2881,2868,9,2000,306,18,612000,501840,1500,459000
664,17,21,21,1583,1596,1583,1,250,30,18,7500,6150,187,5625
7455,35,105,15,2872,2885,2872,7,2000,340,18,680000,557600,1500,510000
7457,35,79,19,2867,2880,2867,7,2000,272,18,544000,446080,1500,408000
667,43,93,3,1582,1595,1584,9,75,1649,18,123675,101414,56,92756
7483,35,109,19,2869,2882,2869,2,2000,240,18,480000,393600,1500,360000
679,17,18,18,1589,1602,1589,7,250,34,18,8500,6970,187,6375
700,17,57,27,1586,1599,1586,1,250,54,18,13500,11070,187,10125
711,43,17,17,1589,1602,1589,6,75,500,18,37500,30750,56,28125
713,43,69,9,1591,1604,1591,6,75,507,18,38025,31181,56,28518
4302,1,91,1,2161,2174,2161,9,100,197,18,19700,16154,75,14775
715,43,99,9,1587,1600,1587,9,75,500,18,37500,30750,56,28125
4305,1,45,15,2157,2170,2157,6,100,124,18,12400,10168,75,9300
722,17,77,17,1586,1599,1586,10,250,33,18,8250,6765,187,6187
4306,37,70,10,2150,2163,2150,10,480,221,18,106080,86986,360,79560
4314,1,110,20,2151,2164,2151,1,100,144,18,14400,11808,75,10800
4320,37,66,6,2155,2168,2156,2,480,187,18,89760,73603,360,67320
4321,1,86,26,2155,2168,2155,9,100,228,18,22800,18696,75,17100
725,17,8,8,1596,1609,1596,4,250,31,18,7750,6355,187,5812
4332,1,6,6,2169,2182,2172,3,100,76,18,7600,6232,75,5700
4333,1,9,9,2170,2183,2170,10,100,75,18,7500,6150,75,5625
737,17,21,21,1601,1614,1601,4,250,31,18,7750,6355,187,5812
4336,37,31,1,2173,2186,2173,5,480,434,18,208320,170822,360,156240
4344,1,39,9,2162,2175,2162,3,100,153,18,15300,12546,75,11475
738,43,24,24,1589,1602,1589,9,75,669,18,50175,41144,56,37631
4347,1,74,14,2154,2167,2154,8,100,158,18,15800,12956,75,11850
748,17,16,16,1591,1604,1591,4,250,36,18,9000,7380,187,6750
4348,1,88,28,2163,2176,2163,5,100,185,18,18500,15170,75,13875
4351,37,14,14,2154,2167,2154,5,480,247,18,118560,97219,360,88920
753,17,38,8,1608,1621,1608,2,250,42,18,10500,8610,187,7875
4363,37,73,13,2158,2171,2158,11,480,237,18,113760,93283,360,85320
756,43,77,17,1592,1605,1592,2,75,578,18,43350,35547,56,32512
4365,1,100,10,2157,2170,2157,3,100,158,18,15800,12956,75,11850
4367,1,12,12,2159,2172,2159,3,100,139,18,13900,11398,75,10425
757,43,78,18,1615,1628,1615,9,75,613,18,45975,37700,56,34481
4368,1,32,2,2155,2168,2158,8,100,285,18,28500,23370,75,21375
768,17,23,23,1609,1622,1609,9,250,46,18,11500,9430,187,8625
4383,37,110,20,2162,2175,2162,8,480,273,18,131040,107453,360,98280
4387,1,24,24,2164,2177,2164,2,100,91,18,9100,7462,75,6825
776,17,18,18,1605,1618,1605,7,250,33,18,8250,6765,187,6187
4390,37,33,3,2172,2185,2172,3,480,365,18,175200,143664,360,131400
787,43,97,7,1602,1615,1605,9,75,965,18,72375,59348,56,54281
4391,1,34,4,2166,2179,2166,3,100,154,18,15400,12628,75,11550
4396,1,14,14,2162,2175,2162,6,100,140,18,14000,11480,75,10500
790,43,7,7,1613,1626,1613,2,75,972,18,72900,59778,56,54675
4397,1,25,25,2162,2175,2162,2,100,142,18,14200,11644,75,10650
810,17,113,23,1617,1630,1617,3,250,42,18,10500,8610,187,7875
4403,1,120,30,2177,2190,2177,5,100,228,18,22800,18696,75,17100
4410,1,87,27,2180,2193,2180,2,100,124,18,12400,10168,75,9300
822,43,98,8,1612,1625,1612,4,75,775,18,58125,47663,56,43593
4420,37,77,17,2164,2177,2164,8,480,202,18,96960,79507,360,72720
4431,37,93,3,2174,2187,2174,3,480,588,18,282240,231437,360,211680
838,43,59,29,1607,1620,1607,7,75,1130,18,84750,69495,56,63562
4436,37,61,1,2170,2183,2172,9,480,529,18,253920,208214,360,190440
840,17,108,18,1604,1617,1604,8,250,42,18,10500,8610,187,7875
4439,1,46,16,2182,2195,2182,5,100,129,18,12900,10578,75,9675
4446,37,18,18,2170,2183,2170,4,480,210,18,100800,82656,360,75600
842,17,48,18,1624,1637,1624,8,250,33,18,8250,6765,187,6187
4448,37,51,21,2180,2193,2180,9,480,152,18,72960,59827,360,54720
4452,1,7,7,2170,2183,2170,4,100,146,18,14600,11972,75,10950
7496,35,117,27,2867,2880,2867,5,2000,437,18,874000,716680,1500,655500
845,17,46,16,1619,1632,1619,11,250,57,18,14250,11685,187,10687
4460,37,1,1,2180,2193,2180,9,480,588,18,282240,231437,360,211680
851,43,79,19,1622,1635,1622,10,75,951,18,71325,58487,56,53493
4463,37,43,13,2170,2183,2172,9,480,188,18,90240,73997,360,67680
7505,40,81,21,2878,2891,2878,10,80,1170,18,93600,76752,60,70200
4472,1,103,13,2176,2189,2176,3,100,146,18,14600,11972,75,10950
7509,35,26,26,2887,2900,2890,9,2000,568,18,1136000,931520,1500,852000
861,17,120,30,1619,1632,1619,1,250,76,18,19000,15580,187,14250
4473,1,114,24,2172,2185,2172,7,100,146,18,14600,11972,75,10950
7511,40,71,11,2881,2894,2881,2,80,1632,18,130560,107059,60,97920
4480,1,97,7,2178,2191,2178,2,100,133,18,13300,10906,75,9975
870,43,28,28,1616,1629,1616,11,75,925,18,69375,56888,56,52031
7527,40,114,24,2888,2901,2888,6,80,2890,18,231200,189584,60,173400
7536,35,117,27,2884,2897,2884,7,2000,452,18,904000,741280,1500,678000
4487,37,107,17,2180,2193,2180,6,480,182,18,87360,71635,360,65520
883,17,59,29,1626,1639,1626,8,250,69,18,17250,14145,187,12937
4506,37,20,20,2180,2193,2180,5,480,132,18,63360,51955,360,47520
7538,40,7,7,2882,2895,2882,6,80,1300,18,104000,85280,60,78000
890,43,42,12,1616,1629,1616,6,75,754,18,56550,46371,56,42412
7546,40,108,18,2877,2890,2885,11,80,2557,18,204560,167739,60,153420
4516,1,92,2,2192,2205,2192,11,100,179,18,17900,14678,75,13425
7552,22,40,10,2889,2902,2889,8,1900,107,18,203300,166706,1425,152475
4516,37,92,2,2192,2205,2192,11,480,358,18,171840,140909,360,128880
898,17,21,21,1621,1634,1621,1,250,32,18,8000,6560,187,6000
4530,1,41,11,2192,2205,2192,9,100,127,18,12700,10414,75,9525
7564,35,105,15,2896,2909,2896,5,2000,360,18,720000,590400,1500,540000
4538,1,32,2,2186,2199,2186,5,100,260,18,26000,21320,75,19500
920,43,53,23,1624,1637,1624,5,75,1150,18,86250,70725,56,64687
7572,35,9,9,2890,2903,2890,1,2000,223,18,446000,365720,1500,334500
4545,1,83,23,2186,2199,2186,8,100,109,18,10900,8938,75,8175
7578,22,10,10,2899,2912,2899,8,1900,101,18,191900,157358,1425,143925
923,17,82,22,1631,1644,1631,7,250,39,18,9750,7995,187,7312
4545,37,83,23,2186,2199,2186,8,480,220,18,105600,86592,360,79200
7580,35,109,19,2896,2909,2896,5,2000,258,18,516000,423120,1500,387000
4553,1,81,21,2197,2210,2197,5,100,146,18,14600,11972,75,10950
7599,40,24,24,2904,2917,2904,5,80,2485,18,198800,163016,60,149100
925,43,28,28,1622,1635,1622,2,75,996,18,74700,61254,56,56025
4555,37,12,12,2201,2214,2201,6,480,280,18,134400,110208,360,100800
7601,35,7,7,2889,2902,2889,1,2000,201,18,402000,329640,1500,301500
4557,1,40,10,2201,2214,2201,9,100,97,18,9700,7954,75,7275
7606,22,14,14,2899,2912,2899,9,1900,79,18,150100,123082,1425,112575
937,17,93,3,1640,1653,1640,1,250,114,18,28500,23370,187,21375
7625,35,23,23,2899,2912,2899,3,2000,156,18,312000,255840,1500,234000
4562,37,20,20,2201,2214,2201,5,480,136,18,65280,53530,360,48960
959,17,44,14,1637,1650,1637,2,250,58,18,14500,11890,187,10875
7628,35,47,17,2902,2915,2902,3,2000,156,18,312000,255840,1500,234000
4567,1,94,4,2201,2214,2201,7,100,279,18,27900,22878,75,20925
7631,35,60,30,2900,2913,2900,5,2000,465,18,930000,762600,1500,697500
4578,37,30,30,2203,2216,2203,10,480,209,18,100320,82262,360,75240
